ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date
158,Menegalli Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Verification approval requested,Brazil,"26,503",Latin America,2020-06-04,2018-04-01,2028-03-31
1024,"Grid Connected Wind Power Project by M/s. Giriraj Enterprises at Tejuva, Rajasthan",M/s Giriraj Enterprises,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Verification approval requested,India,"13,600",Asia,2014-01-14,2021-03-31,2031-03-30
1570,BUNDLED WIND VCS PROJECT BY EKIESL (EKIESL- VCS.SEPT 2016-01),Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"309,616",Asia,2020-04-06,,
431,6.2 MW Bundled Wind Power Project in India,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"9,246",Asia,2020-04-06,,
1134,52.50 MW Wind energy farm at Mokla Rajasthan by HZL,Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,India,"85,863",Asia,2020-06-04,,
1135,27.3 MW Wind energy farm at Mokla Rajasthan by HZL,Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,India,"44,627",Asia,2020-06-04,,
1136,25.5 MW Wind Energy Farm at Nandurbar Maharashtra by HZL,Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,India,"42,912",Asia,2020-06-04,,
1137,"21 MW Wind energy farm at Palladam, TamilNadu by HZL",Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Withdrawn,India,"42,131",Asia,2020-06-04,,
1138,9 MW Wind Energy Farm at Jodhpur Rajasthan by HZL,Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Withdrawn,India,"14,846",Asia,2020-06-04,,
1139,"15 MW Wind energy farm at Gopalpura, Karnataka by HZL",Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Withdrawn,India,"31,875",Asia,2020-04-06,,
677,9 MW grid-connected wind electricity generation by GNFC,Gujarat Narmada Valley Fertilizers Company Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"16,000",Asia,2011-08-03,,
1409,Yalnizardiç Dam and Berat HEPP,AKKOY ENERJI A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"30,519",Middle East,2022-01-17,,
1569,Karacabey Wind Power Project,Yalova Rüzgar Enerjisinden Elektrik Üretim Anonim Sirketi,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"108,181",Asia,2020-04-06,2016-10-21,2026-10-20
1567,Wind Power Project in Rajasthan by LWEPL,Lalpur Wind Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"73,290",Asia,2016-09-22,,
1568,"Wind Power Project by ASTRA LIFECARE (INDIA) PRIVATE LIMITED at GUJARAT, INDIA",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Under validation,India,"7,333",Asia,,,
1061,Kentilux Wind Farm,Kentilux S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Uruguay,"30,996",Latin America,2020-04-06,2019-12-15,2026-12-14
1070,Buenos Aires Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Late to verify,Brazil,"40,971",Latin America,2020-04-06,,
1066,Damlapinar Hydroelectric Power Plant Project,Cenay Elektrik Uretim Ins.San. ve Tic. Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Crediting Period Renewal Requested,Turkey,"44,292",Middle East,2020-04-06,,
370,Grid connected bundled wind power project in Gujarat managed by Enercon (India) Limited,Wind World (India) Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"29,562",Asia,2020-04-06,,
339,"Utilization of renewable biomass in various thermal energy generating equipments at Shirdi Industries Limited. (SIL), Uttarakhand, India",SHIRDI INDUSTRIES LTD,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,India,"82,004",Asia,2010-03-05,,
122,17.45 MW Bundled Wind Power Project in India,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"31,362",Asia,2009-08-04,,
1040,Inner Mongolia Hangjin Yihewusu Wind Power Project,"Inner Mongolia Xinjin Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"113,411",Asia,2020-04-06,,
1053,FUEL REPLACEMENT WITH WASTE GAS STREAM CONTAINING HYDROGEN AND BIOMASS AT THE CMPC,CMPC Celulosa S.A.,Energy industries (renewable/non-renewable sources); Manufacturing industries,,ACM0012; AMS-I.C.,Late to verify,Chile,"30,646",Latin America,2020-04-06,,
1054,MRO Grouped Wind Projects Phase II,Lake Region State College,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,United States,"5,469",North America,2020-04-06,,
1044,Ziqiang 18MW Hydropower Project in Guizhou Province China,Guizhou Zhijn Ouhua Developent Co.Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"80,181",Asia,2020-04-06,2019-11-01,2026-10-31
1038,Chile: Hornitos Hydroelectric Project,Colbun S.A.,Energy industries (renewable/non-renewable sources),,AM0026,Late to verify,Chile,"66,318",Latin America,2020-04-06,2022-07-01,2029-06-30
1031,Dak Psi 3 and 4 Hydropower Project,Dak Psi Hydropower Investment and Development JSC,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Viet Nam,"89,961",Asia,2020-04-06,,
1029,San Pedro Hydropower Plant,Colbun S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Chile,"610,724",Latin America,2020-04-06,2017-05-01,2027-04-30
1014,Yamanli III Hydoeletric Power Plant,Akenerji Elektrik Uretim A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"112,277",Asia,2020-04-06,2022-08-01,2032-07-31
1003,Dogançay Weir and Hydroelectric Power Plant,Enerjisa Enerji Uretim  A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"90,518",Asia,2020-04-06,2017-03-31,2027-03-30
1004,Yamanli II Hydroelectric Power Plant,Enerjisa Enerji Uretim  A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"118,265",Asia,2020-04-06,,
925,Bundled Wind Power Project by M/s D. J Malpani,M/s D. J. Malpani,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Verification approval requested,India,"11,233",Asia,2020-06-04,,
72,Heilongjiang Mulan Windfarm Project,"Heilongjiang Huafu Mulan Wind power Co., Ltd.",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"27,749",Asia,2020-04-06,,
412,"Bundled wind energy generation projects in Gujarat, India",Wind World (India) Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"91,266",Asia,2020-04-06,,
429,Grouped Wind Power Project in India,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"140,590",Asia,2020-04-06,2016-04-01,2026-03-31
259,"R.S.J OZONE BUNDLED WIND FARM EMISSION OFFSET PROJECT, - PHASE IV",R.S.J.Ozone Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"74,041",Asia,2009-12-25,,
835,"44.40 MW Wind Energy Project by Ruchi Soya Industries Limited, India",Ruchi Soya Industries Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"81,853",Asia,2020-04-06,,
1563,"Adani Enterprises Limited Solar PV Power Project in Gujarat, India",Adani Enterprises Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"15,327",Asia,2016-09-08,,
550,"1.5 MW Rice Husk Based Cogeneration Project at Rajaram Maize Products, Mohad, Dist. Rajnandgaon (CG), India",Rajaram maize Products,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,India,"20,000",Asia,2010-11-01,,
248,"1.25 MW Wind Power Project by M/s. Garden Court Distilleries Pvt. Ltd. at Sangli, Maharashtra, India",M/s. Garden Court Distilleries Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"1,984",Asia,2009-12-16,2016-03-31,2026-03-30
389,1.2 MW World Institute of Sustainable Energy Wind Farm in Karnataka,World Institute of Sustainable Energy,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"2,595",Asia,2020-04-06,,
1353,"Bundled Wind Power Project in Tamilnadu, India, co-ordinated by Tamilnadu Spinning Mills Association (TASMA-V2)",TAMILNADU SPINNING MILLS ASSOCIATION (TASMA),Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"417,392",Asia,2020-04-06,,
1562,Hydroelectric Project Aures Bajo,Aures Bajo S.A E.S.P,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,Colombia,"38,148",Latin America,,,
1203,Suzlon 8.40 MW Wind Power Project,Kishangarh Hi-tech Textile Park Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"13,081",Africa,2020-06-04,2020-12-31,2030-12-30
1186,Viñales biomass power plant,Celulosa Arauco y Constitución S.A.,Energy industries (renewable/non-renewable sources),,ACM0006,Registered,Chile,"258,093",Latin America,2020-04-06,,
1560,Tejuva-Chandgarh Wind Project,CLP Wind Farms (India) Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"261,891",Asia,2020-04-06,,
1209,Wind Power Project at Bhachau by Powerica Limited,POWERICA LIMITED,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"22,398",,2020-04-06,,
324,"Bundled wind power project by KMSPL, Bangalore",Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"83,350",Asia,2020-04-16,2016-04-01,2026-03-31
64,Gomes de Mattos Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"47,997",Latin America,2020-04-06,2016-05-01,2026-04-30
66,Karakurt 10.8 MW Wind Farm,Deniz Elektrik Uretim Ltd. Sti.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,"24,381",Middle East,2009-06-05,2021-05-28,2028-05-27
166,Dachunhe Sanji 6MW Hydropower Project in Yunnan Province,"Yunnan New View Power Co.,Ltd.",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"22,668",Asia,2020-04-06,,
943,Rio Negro Ceramic  Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Registered,Brazil,"11,256",Latin America,2020-04-06,2019-03-01,2029-02-28
1559,49.5 MW Wind Power Project by Master Wind Energy Limited in Pakistan,M/s. Master Wind Energy Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Pakistan,"105,255",Asia,2020-04-06,2016-10-14,2026-10-13
84,BEIJING 48 MW GUANTING WIND POWER PROJECT,Beijing Jingeng Energy Technology Investment Compa,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"100,720",Asia,2020-04-06,2018-01-18,2028-01-17
1557,Arenal Etapa I-II Hydroelectric Project,Energias Limpias del Yaguala S.A. de C.V.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Honduras,"150,881",Latin America,2017-01-10,2019-02-28,2029-02-27
928,Yunnan Mangli Hydropower Project,Datang Mangli Hydropower Development Company Limit,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"51,887",Asia,2012-11-23,,
36,China Xiaogushan Hydropower Project,"Xiaogushan Hydropower Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"39,947",Asia,2009-04-09,,
1554,La Mina Hydropower Plant,Colbun S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,Chile,"97,535",Latin America,2020-04-06,2018-02-21,2028-02-20
1419,Wind Power Project by Rajasthan Gum Private Limited (EKI.CDM.July-11-01),Rajasthan Gum Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"20,357",Asia,2020-04-06,2021-09-24,2031-09-23
1300,Papart Large Scale Run-of-River Hydro Powerplant Project,Elite Elektrik Üretim ve Makine San. Tic. A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"39,543",Middle East,2020-04-06,2022-03-02,2032-03-01
1553,Santa Vitória Cogeneration Project,ERB MG Energias S/A,Energy industries (renewable/non-renewable sources),,ACM0006,Late to verify,Brazil,"27,577",Latin America,2020-04-06,,
1552,"Bundled run-of-river mini hydro power projects at Sungai Sia and Sungai Benus, Pahang, Malaysia",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,Malaysia,"35,185",Asia,2017-03-15,2017-08-04,2027-08-03
1551,Wind Power Project by Rajasthan Gum Private Limited (EKIESL-CDM.September-12-02),Rajasthan Gum Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"24,213",Asia,2020-04-06,,
914,Golova and Sevindik HPPs of Subehri Hydropower Project,YPM Elektrik Uretim A.p,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,23,Middle East,2020-04-06,,
986,"Kumköy Hydroelectric Power Plant, Samsun",ENTEK ELEKTRIK URETIMI ANONIM SIRKETI,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"49,037",Middle East,2020-04-06,2021-03-03,2031-03-02
1309,Clean Energy Project in India,Evergreen Ecotech Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,India,"50,120",Asia,,2022-04-30,2032-04-29
510,4 MW Kirloskar Wind Farms in Maharashtra,Wind World (India) Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"6,851",Asia,2020-04-06,,
757,Enercon Wind Farms in Karnataka Bundled Project  73.60 MW,Enercon (India) Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"159,244",Asia,2012-01-03,,
489,44 MW Bundled Wind Power Project in Maharashtra managed by Enercon India Limited.,Wind World (India) Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"75,368",Asia,2020-04-06,2016-04-01,2026-03-31
1019,Niksar Hydroelectric Power Plant,İçtaş Yenilenebilir Enerji Üretim ve Ticaret A.Ş,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"99,337",Middle East,2020-04-06,2022-05-24,2032-05-23
1372,Saf I Hepp,SAF ENERJİ ELEKTRİK ÜRETİM SAN.VE TİC. A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"24,627",Middle East,2021-03-29,,
1547,5MW Biomass Based Cogeneration Project at Sainsons,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0006,Registered,India,"28,442",Asia,2016-11-07,2017-01-01,2026-12-31
380,MRF wind power project in Tamilnadu managed by Enercon India Limited,Wind World (India) Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"28,156",Asia,2020-04-06,,
706,51 MW Wind Power Project at Chitradurga,M/s. NSL Renewable Power Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"127,993",Asia,2020-04-06,2018-06-06,2028-06-05
472,"The Wulabo 30 MW Wind-Farm Project in Urumqi, Xinjiang of China",The CECIC Wind Power (Xinjiang) Co. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"83,468",Asia,2010-07-20,2021-06-28,2028-06-27
1315,Biomass based cogeneration plant at Godrej Agrovet Ltd. Chintampalli,Godrej Agrovet Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,India,"86,509",Asia,2014-08-14,,
1546,Usak Wind Power Plant,Aydem Yenilenebilir Enerji A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,Turkey,"505,122",Asia,2020-07-21,,
1545,One True Measure (Pty) Ltd Solar PV Grouped Project in South Africa,One True Measure (Pty) Ltd,Energy industries (renewable/non-renewable sources),,AMS-II.F.,Under validation,South Africa,"1,220",Africa,,,
1539,Gangakhed Sugar & Energy Private Ltd (GSEPL) 30 MW Bagasse Based Co-generation Power Project,Gangakhed Sugar & Energy Private Limited (GSEPL),Energy industries (renewable/non-renewable sources),,ACM0006,Registered,India,"64,480",Asia,2020-04-06,,
1349,Peralta I Wind Power Project,Palmatir S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Uruguay,"91,705",Latin America,2020-04-06,,
1065,HYDROELECTRIC PROJECT ITUANGO,Empresas Públicas de Medellín E.S.P,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Colombia,"4,383,088",Latin America,2013-07-09,2023-01-01,2032-12-31
935,"Saving the Planet, one stew at a time",TAKE BACK THE FUTURE CC,Energy industries (renewable/non-renewable sources),,AMS-II.C.,Registered,South Africa,"56,870",Africa,2020-04-06,,
1537,"6.25 MW grid-connected Sattegala Mini Hydel Scheme at SLS Power Industries Ltd., in Chamarajanagar District, Karnataka - CER Conversion",Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Units Transferred from Approved GHG Program,India,"12,884",Asia,,,
141,Babilonia Hydroelectric Project,ENERGISA S.A.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,Honduras,"7,390",Latin America,2020-04-06,,
1536,Grid Connected Solar Power Project at Rajasthan by Roha Dychem Private Limited,Roha Dyechem Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Rejected by Administrator,India,"41,082",Asia,,,
1308,Parque Eolico Maldonado,"R del Sur, S.A.",Energy industries (renewable/non-renewable sources),,ACM0002,Verification approval requested,Uruguay,"109,818",Latin America,2016-04-05,,
1535,Biomass/Biogas based heat and power generation at Everest Starch,Everest Starch India Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,India,"26,457",Asia,2020-04-06,,
174,Shilong Small-Scale Hydro Power Project,"GUONENG SPDDR NEWENERGY&INVESTMENT CO.,LTD",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Inactive,China,"43,824",Asia,2015-10-06,,
175,Siliping Small-Scale Hydro Power Project,"GUONENG SPDDR NEWENERGY&INVESTMENT CO.,LTD",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Inactive,China,"17,144",Asia,2015-10-06,,
1534,Wind Based Power Generation by Rajasthan Gum Pvt ltd (EKIESL-VCS-March- 16-01),Rajasthan Gum Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,India,"67,925",Asia,,,
1152,Arca Hydro Electricity Power Plant,GURSU TEMIZ ENERJI URETIM A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"31,405",Middle East,2020-04-06,2022-04-06,2032-04-05
1348,Las Pizarras Project,Empresa Electrica Rio Doble,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Peru,"37,602",Latin America,2014-09-09,2023-04-30,2033-04-29
783,Bangkok Kamphaeng Saen East: Landfill Gas to Electricity Project,"Bangkok Green Power Co., Ltd.",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Withdrawn,Thailand,"273,086",Asia,,,
93,86 MW Hydro Project in Himachal Pradesh,Malana Power Company Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"251,283",Asia,2020-04-06,2001-07-05,2031-07-04
1026,Solar Power Plant of 5 MW in Rajasthan by Essel Mining and Refex Refrigerants Limited,Essel Mining & Industries Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"8,706",Asia,2013-09-26,,
1020,Solar Power Plant of 15MW in Gujarat by Palace Solar Energy Private Limited,Palace Solar Energy Private Limited.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"23,072",Asia,2020-04-06,,
1350,New Ulsan 950MW LNG power generation project,"Korea East-West Power Co., Ltd",Energy industries (renewable/non-renewable sources),,AM0029,Under validation,South Korea,"1,141,743",Asia,,,
1525,Wind power project at Jaibhim by SIIL,Serum Institute of India Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"52,898",Asia,2020-04-06,,
1526,Wind energy project in different locations of India,Evergreen Ecotech Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"258,767",Asia,2022-01-04,,
1523,"Wind Based Power Generation by Panama Wind Energy Godawari Private Limited, Pune in the State of Maharashtra, India",Panama Wind Energy Godawari Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"131,077",Asia,2020-04-06,2024-03-31,2034-03-30
1521,Wind Based Power Generation by Mytrah Energy (India) Limited (EKIESL-VCS-January-16-01),JSW NEO ENERGY LIMITED,Energy industries (renewable/non-renewable sources),,ACM0002,Crediting Period Renewal Requested,India,"369,594",Asia,2020-04-06,,
1522,Soubre Hydropower Project,CI-ENERGIES,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Cote D'Ivoire,"607,720",Africa,2016-12-02,2017-05-25,2027-05-24
173,Vishnuprayag Hydro-electric Project (VHEP) by Jaiprakash Power Ventures Ltd.(JPVL),Jaiprakash Power Ventures Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"1,468,106",Asia,2020-04-06,,
1520,"Wind Project in Maharashtra, India by Kayathar and Jath",M/s NSL Wind Power Company (Kayathar) Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"118,598",Asia,2020-04-06,,
910,"Wind energy project in Samana, Gujarat and Saundatti, Karnataka",Apraava Renewable Energy Private Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"105,736",Asia,2020-04-06,,
1324,Lighting up Africa,Standard Bank Plc,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,South Africa,"38,883",Africa,2020-04-06,,
144,"Capacity Upgrade of Gunung Salak Geothermal Power Plant Project, Indonesia",PT Indonesia Power,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Indonesia,"104,620",Asia,2020-04-06,,
1519,"Satara Wind Power Project in Maharashtra, India",NSL Wind Power Company (Satara) Pvt. Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"51,335",Asia,2020-04-06,,
1518,"7.5 MW wind power project by Dhanji Developers at Nashik, Maharashtra, India",Zaveri and Company (Gujarat) LLP,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"12,120",Asia,2021-06-02,,
1289,Talas de Maciel II Wind Farm,Cadonal S.A.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Uruguay,"121,834",Latin America,2016-01-20,,
1385,Yaprak Weir and HEPP,AKKOY ENERJI A.S.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,Turkey,"12,060",Middle East,2020-04-06,,
1513,Eurus Wind Farm - CER Conversion,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,ACM0002,Units Transferred from Approved GHG Program,Mexico,"599,571",Latin America,,,
1303,Biomass based Renewable Energy Generation at Karnal,Modern Dairies Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,India,"47,043",Asia,2022-05-12,2022-10-03,2032-10-02
1509,Erik 15.02 MW Hydroelectric Power Plant Project,Kıyı Enerji Elektrik Uretim Anonim Sirketi,Energy industries (renewable/non-renewable sources),,ACM0002,Under development,Turkey,"21,584",Middle East,,2016-04-01,2026-03-31
1508,Pakarab Fertiliser Co-generation Power Project - CER Conversion,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources); Manufacturing industries,,AM0014,Units Transferred from Approved GHG Program,Pakistan,"119,481",Asia,,,
1507,Monte Rosa Bagasse Cogeneration - CER Conversion,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,ACM0002; ACM0006,Units Transferred from Approved GHG Program,Nicaragua,"115,509",Latin America,,,
1506,Cirakdami Hydro Electricity Power Plant,Aydem Yenilenebilir Enerji A.Ş.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"64,624",Asia,2018-01-11,2022-06-28,2032-06-27
1386,Recast Energy Louisville Fuel Switch from Coal to Biomass for Thermal Energy,"RECAST ENERGY LOUISVILLE, LLC 2",Energy industries (renewable/non-renewable sources),,AMS-I.C.,Crediting Period Renewal and Verification Approval Requested,United States,"53,610",North America,2014-12-08,,
413,Hebei Yuxian Kongzhongcaoyuan 49.5MW Wind Farm Project,"Hebei Construction Investment Yuzhou Wind Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"118,735",Asia,2020-04-06,,
414,Hebei Haixing 49.5MW Wind Farm Project,"Hebei Construction Investment Zhongxing Wind Energy CO., LTD",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"96,650",Asia,2020-04-06,,
807,Hebei Chongli County Qingsanying Second Phase 49.3MW Wind Power Project,"Chongli Construction Investment Huashi Wind Energy Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"108,101",Asia,2020-04-06,,
808,Yuxian Baiyantuo 49.3 MW Wind Power Project,"Hebei Construction Investment Yuzhou Wind Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"86,587",Asia,2020-04-06,,
814,Hebei Yuxian Second Phase 49.5MW Wind Power Project,"Hebei Construction Investment Yuzhou Wind Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"111,243",Asia,2020-04-06,,
736,Guyuan Wuhuaping 49.5 MW Wind Power Project,Construction Investment Yanshan (Guyuan) Wind Energy,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"117,322",Asia,2020-04-06,,
697,Hebei Kangbao Sanxiatian Wind Farm Project,"Hebei Construction Investment New Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"124,846",Asia,2020-04-06,,
892,Hebei Chengde Weichang Yudaokou Pasture 150MW Wind Farm Project,"Hebei Construction Investment New Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"258,571",Asia,2020-04-06,,
1063,Clean energy generation from wind energy in the state of Rajasthan,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"33,392",Asia,2020-04-06,,
131,Sol Nascente Ceramic Fuel Switching Project,"Milton A. Salzedas Panorama - ""ME”",Energy industries (renewable/non-renewable sources),,AMS-I.E.,Late to verify,Brazil,"10,411",Latin America,2020-04-06,,
1319,Small-Scale Hydropower Project Sahanivotry In Madagascar.,Hydelec Madagascar,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Madagascar,"46,490",Africa,2020-04-06,2018-10-01,2028-09-30
1505,Bujagali Hydropower Project - CER Conversion,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,ACM0002,Units Transferred from Approved GHG Program,Uganda,"858,173",Africa,,,
1504,Xinjiang Alashankou Phase II Wind Power Project - CER Conversion,Credits transferred from approved GHG program,Energy industries (renewable/non-renewable sources),,ACM0002,Units Transferred from Approved GHG Program,China,"97,241",Asia,,,
1502,"Reduction of GHG emissions in Propylene Oxide production at MTP HPPO Manufacturing Co., Ltd",MTP HPPO Manufacturing Co.,Energy industries (renewable/non-renewable sources),,VM0023,Late to verify,Thailand,"239,356",Asia,2015-09-29,,
1334,Yunnan Tengzhong New Energy Technology Co. Ltd. Biomass Heating System Retrofitting and Biomass Collection Station Project,Yunnan Tengzhong New Energy Technology Co. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,China,"1,678",Asia,2020-04-06,2019-07-01,2026-06-30
393,Qingdao Huawei Windpower (QHW) Project,Qingdao Huawei Wind Power Co. Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"20,000",Asia,2010-04-12,2019-01-01,2028-12-31
